item_group_id;ID;title;description;google_product_category;product_type;link;image_link;additional_image_link;additional_image_link2;additional_image_link3;additional_image_link4;additional_image_link5;additional_image_link6;additional_image_link7;additional_image_link8;additional_image_link9;condition;availability;price;sale_price;sale_price_effective_date;brand;mpn;gender;age_group;color;material;pattern;tax;shipping;online_only;excluded_destination;size;custom_label_0;custom_label_1;pickup_sla;gtin;tags
KLW02JU1300TZPB999;KLW02JU1300TZPB999;Hogan - Porta Badge, NERO - Pelletteria;Porta badge in pelle con logo Hogan impresso e laccetto removibile.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLW02JU1300TZPB999/;https://www.hogan.com/fashion/hoganNew/KLW02JU1300TZPB999/KLW02JU1300TZPB999-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02JU1300TZPB999/KLW02JU1300TZPB999-04.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;170.00 EUR;;;Hogan;KLW02JU1300TZPB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | pelle | leather | porta badge | badge holder | card holder | accessory | funzionale | contemporaneo | raffinato | versatile | ufficio | everyday | città | viaggio | bassa formalità
KBM01UG0300UIMB999;KBM01UG0300UIMB999;Hogan - Zaino, NERO - Borsette > Borse;Zaino in tessuto tecnico, caratterizzato da un vano centrale e un vano frontale con una pratica tasca. Dotato di un manico fisso e spallacci regolabili, presenta la patch in pelle con logo indirizzo. Leggero e funzionale, completa l'everyday look urbano.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Borsette > Borse;https://www.hogan.com/it-it/p/KBM01UG0300UIMB999/;https://www.hogan.com/fashion/hoganNew/KBM01UG0300UIMB999/KBM01UG0300UIMB999-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBM01UG0300UIMB999/KBM01UG0300UIMB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBM01UG0300UIMB999/KBM01UG0300UIMB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBM01UG0300UIMB999/KBM01UG0300UIMB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBM01UG0300UIMB999/KBM01UG0300UIMB999-11.jpg?impolicy=hybris-white;;;;;;new;in stock;690.00 EUR;;;Hogan;KBM01UG0300UIMB999;male;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | nero | black | tessuto tecnico | technical fabric | pelle | leather | zaino uomo | backpack | city backpack | everyday bag | urbano | funzionale | casual | contemporaneo | viaggio | città | weekend | everyday | smart casual | zaino
HXW7030GC30KXTB999;HXW7030GC30KXTB999;Hogan - Sandali Hogan H703, NERO - Scarpe;Caratterizzati da un'H a rilievo, questi sandali a doppia fascia sono realizzati in pelle liscia. Con un cinturino sul tallone, hanno una zeppa rivestita, una soletta imbottita e il micro pattern H sulla suola. Confortevoli e versatili, perfetti per l'everyday look urban chic.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW7030GC30KXTB999/;https://www.hogan.com/fashion/hoganNew/HXW7030GC30KXTB999/HXW7030GC30KXTB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7030GC30KXTB999/HXW7030GC30KXTB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7030GC30KXTB999/HXW7030GC30KXTB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7030GC30KXTB999/HXW7030GC30KXTB999-10.jpg?impolicy=hybris-white;;;;;;;new;in stock;520.00 EUR;;;Hogan;HXW7030GC30KXTB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | pelle liscia | smooth leather | pelle | leather | h703 | hogan h703 | sandali donna | sandals | flat sandals | luxury sandals | estivo | essenziale | contemporaneo | raffinato | vacanza | tempo libero | città | weekend | smart casual | sandali hogan h703
KQUB3492020WNRB999;KQUB3492020WNRB999;Hogan - T-shirt, NERO - Polo;T-shirt girocollo unisex dalla vestibilit√† boxy, realizzata in jersey di cotone. Dotata della stampa con logo indirizzo di Via Monte Napoleone sul fronte, presenta una serigrafia con lo stesso logo in scala pi√π grande sul retro.;Abbigliamento e accessori > Abbigliamento;Polo;https://www.hogan.com/it-it/p/KQUB3492020WNRB999/;https://www.hogan.com/fashion/hoganNew/KQUB3492020WNRB999/KQUB3492020WNRB999-30.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KQUB3492020WNRB999/KQUB3492020WNRB999-31.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KQUB3492020WNRB999/KQUB3492020WNRB999-39.jpg?impolicy=hybris-white;;;;;;;;new;in stock;150.00 EUR;;;Hogan;KQUB3492020WNRB999;unisex;adult;NERO;;;;IT::Standard:0 EUR;;;;;A26;5-day;;unisex | genderless | adult | nero | black | cotone | cotton | jersey | stretch jersey | t-shirt unisex | tee | maglietta | casual top | casual | essenziale | urbano | contemporaneo | tempo libero | weekend | viaggio | città | bassa formalità | t-shirt
HXW6990GA20UZA0ZW1;HXW6990GA20UZA0ZW1;Hogan - Sneakers Hogan Athletic, NERO - Scarpe;Una moderna interpretazione del modello sprinter dagli archivi Hogan. Leggere e dinamiche, ispirate all'atletica retr√≤, queste sneakers combinano una tomaia morbidissima e una suola dal gusto vintage, con tacchetti a forma di H sul battistrada. Una mini zeppa nascosta offre elevazione senza alterare l'estetica sportiva del modello. Realizzate in pelle scamosciata e tessuto tecnico, con l'H obliqua che si estende verso il tallone, sono completate da una soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6990GA20UZA0ZW1/;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0ZW1/HXW6990GA20UZA0ZW1-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0ZW1/HXW6990GA20UZA0ZW1-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0ZW1/HXW6990GA20UZA0ZW1-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0ZW1/HXW6990GA20UZA0ZW1-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0ZW1/HXW6990GA20UZA0ZW1-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXW6990GA20UZA0ZW1;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | pelle scamosciata | suede | tessuto tecnico | technical fabric | pelle | leather | athletic | hogan athletic | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | sportivo | vintage | casual | urbano | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan athletic
HXW00N00010KXTB999;HXW00N00010KXTB999;Hogan - Sneakers Hogan Interactive, NERO - Scarpe;La Hogan Interactive √® una vera icona senza tempo, caratterizzata da un design elegante e una suola light che assicura elevazione e slancio. Dal 1997, si rinnova ad ogni collezione rimanendo l'interprete assoluta di un lusso funzionale e contemporaneo. Queste sneakers in pelle liscia presentano un'H laterale imbottita. Perfette per un look casual sporty.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW00N00010KXTB999/;https://www.hogan.com/fashion/hoganNew/HXW00N00010KXTB999/HXW00N00010KXTB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW00N00010KXTB999/HXW00N00010KXTB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW00N00010KXTB999/HXW00N00010KXTB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW00N00010KXTB999/HXW00N00010KXTB999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW00N00010KXTB999/HXW00N00010KXTB999-10.jpg?impolicy=hybris-white;;;;;;new;in stock;430.00 EUR;;;Hogan;HXW00N00010KXTB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | pelle liscia | smooth leather | pelle | leather | interactive | hogan interactive | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | iconico | elegante | raffinato | casual | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan interactive
HVW6470FY30UKGB999;HVW6470FY30UKGB999;Hogan - Sneakers Hogan Cool - Atelier, NERO - Scarpe;Risultato di un‚Äôaccurata e paziente lavorazione artigianale, le Hogan Cool in versione Atelier esaltano il loro look con preziosi strass sulla tomaia e sulle stringhe. Realizzate in pelle scamosciata, presentano la caratteristica H laterale dentellata e una confortevole soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HVW6470FY30UKGB999/;https://www.hogan.com/fashion/hoganNew/HVW6470FY30UKGB999/HVW6470FY30UKGB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HVW6470FY30UKGB999/HVW6470FY30UKGB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HVW6470FY30UKGB999/HVW6470FY30UKGB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HVW6470FY30UKGB999/HVW6470FY30UKGB999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HVW6470FY30UKGB999/HVW6470FY30UKGB999-10.jpg?impolicy=hybris-white;;;;;;new;in stock;1300.00 EUR;;;Hogan;HVW6470FY30UKGB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;A26;5-day;;donna | womenswear | female | nero | black | pelle scamosciata | suede | pelle | leather | cool | hogan cool | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | glam | artigianale | casual | urbano | evento elegante | tempo libero | città | weekend | medio-alta formalità | sneakers hogan cool
HZW37700110000ABA3;HZW37700110000ABA3;Hogan - Stringhe, NERO - Scarpe;Stringhe tubolari in tessuto d'ispirazione trekking, con terminali personalizzati.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HZW37700110000ABA3/;https://www.hogan.com/fashion/hoganNew/HZW37700110000ABA3/HZW37700110000ABA3-01.jpg?impolicy=hybris-white;;;;;;;;;;new;in stock;25.00 EUR;;;Hogan;HZW37700110000ABA3;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | nero | black | stringhe scarpe | shoelaces | lacci sneakers | lace accessory | sportivo | tecnico | personalizzabile | casual | personalizzazione | tempo libero | everyday | gifting | bassa formalità | stringhe
KLU02AX0100000B999;KLU02AX0100000B999;Hogan - Shoe Care Kit, NERO - Pelletteria;Kit per la pulizia delle scarpe, con tutto il necessario per prenderti cura al meglio delle tue Hogan. L'alleato indispensabile per un look sempre perfetto, in un'elegante sacchetta con logo Hogan e coulisse. Include: 1 spray protettivo da 100 ml, 1 shampoo per calzature da 100 ml, 1 panno in cotone, 1 spazzola personalizzata, 1 para sagomata, 1 sacca personalizzata.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLU02AX0100000B999/;https://www.hogan.com/fashion/hoganNew/KLU02AX0100000B999/KLU02AX0100000B999-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLU02AX0100000B999/KLU02AX0100000B999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLU02AX0100000B999/KLU02AX0100000B999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLU02AX0100000B999/KLU02AX0100000B999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLU02AX0100000B999/KLU02AX0100000B999-12.jpg?impolicy=hybris-white;;;;;;new;in stock;100.00 EUR;;;Hogan;KLU02AX0100000B999;unisex;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;unisex | genderless | adult | nero | black | cotone | cotton | pelle | leather | kit cura scarpe | shoe care kit | accessorio calzature | maintenance kit | elegante | raffinato | funzionale | curato | cura scarpe | manutenzione | travel | everyday | bassa formalità
HXW7000FV50UDWB999;HXW7000FV50UDWB999;Hogan - Mocassini Hogan H700, NERO - Scarpe;Il modello Hogan H700 √® caratterizzato da un design chunky, che fonde il maxi monogramma H nell'iconica suola H-Stripes. Questi mocassini preppy, con mascherina e charm H, sono realizzati in pelle abrasivata. Una contrapposizione di performance avventurosa e urban chic, con una confortevole soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW7000FV50UDWB999/;https://www.hogan.com/fashion/hoganNew/HXW7000FV50UDWB999/HXW7000FV50UDWB999-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV50UDWB999/HXW7000FV50UDWB999-23.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV50UDWB999/HXW7000FV50UDWB999-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV50UDWB999/HXW7000FV50UDWB999-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV50UDWB999/HXW7000FV50UDWB999-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7000FV50UDWB999/HXW7000FV50UDWB999-10.jpg?impolicy=hybris-white;;;;;new;in stock;450.00 EUR;;;Hogan;HXW7000FV50UDWB999;female;adult;NERO;;;;IT::Standard:0 EUR;;;;;A26;5-day;;donna | womenswear | female | nero | black | pelle | leather | h700 | hogan h700 | mocassini donna | loafer | scarpa slip-on elegante | luxury loafer | sportivo | grintoso | elegante | classico | ufficio | meeting | città | business casual | medio-alta formalità | mocassini hogan h700
KFMC00X0100L41B999;KFMC00X0100L41B999;Hogan - Cintura, NERO - Cinture > Cintura;Cintura in pelle con fibbia ad ardiglione e terminale in metallo con logo Hogan. Un accessorio versatile per l'everyday look.;Abbigliamento e accessori > Accessori di abbigliamento > Cinture;Cinture > Cintura;https://www.hogan.com/it-it/p/KFMC00X0100L41B999/;https://www.hogan.com/fashion/hoganNew/KFMC00X0100L41B999/KFMC00X0100L41B999-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KFMC00X0100L41B999/KFMC00X0100L41B999-12.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;270.00 EUR;;;Hogan;KFMC00X0100L41B999;male;adult;NERO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | nero | black | metallo | metal hardware | pelle | leather | cintura uomo | belt | accessorio pelle | cintura | classico | raffinato | versatile | intramontabile | evento elegante | ufficio | meeting | business formal | medio-alta formalità
HXW6850GC20BTMS600;HXW6850GC20BTMS600;Hogan - Sandali Flat Hogan H685, MARRONE - Scarpe;I sandali flat Hogan H685 sono caratterizzati da una fascia in pelle scamosciata, con un'H a rilievo che richiama le borse della collezione. Dotati di una soletta imbottita, hanno una suola leggera in gomma sviluppata su due isole. Un modello easy chic, interprete di un'eleganza rilassata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6850GC20BTMS600/;https://www.hogan.com/fashion/hoganNew/HXW6850GC20BTMS600/HXW6850GC20BTMS600-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6850GC20BTMS600/HXW6850GC20BTMS600-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6850GC20BTMS600/HXW6850GC20BTMS600-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6850GC20BTMS600/HXW6850GC20BTMS600-10.jpg?impolicy=hybris-white;;;;;;;new;in stock;320.00 EUR;;;Hogan;HXW6850GC20BTMS600;female;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | marrone | brown | pelle scamosciata | suede | pelle | leather | h685 | hogan h685 | sandali donna | sandals | flat sandals | luxury sandals | elegante | raffinato | estivo | essenziale | vacanza | tempo libero | città | weekend | smart casual | sandali flat hogan h685
KLW02LG0100CR0S009;KLW02LG0100CR0S009;Hogan - Pendente, MARRONE - Pelletteria;Pendente in pelle scamosciata con frange a spirale, moschettone e charm H in metallo personalizzato.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLW02LG0100CR0S009/;https://www.hogan.com/fashion/hoganNew/KLW02LG0100CR0S009/KLW02LG0100CR0S009-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02LG0100CR0S009/KLW02LG0100CR0S009-04.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;220.00 EUR;;;Hogan;KLW02LG0100CR0S009;female;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | marrone | brown | pelle scamosciata | suede | metallo | metal hardware | pelle | leather | charm scarpe | lace charm | accessorio sneakers | shoe accessory | distintivo | personalizzabile | contemporaneo | creativo | personalizzazione | tempo libero | everyday | gifting | bassa formalità | pendente
HXW7160GE70BTMS600;HXW7160GE70BTMS600;Hogan - Sabot Hogan H716, MARRONE - Scarpe;Caratterizzati da un'H a rilievo sul cinturino decorativo, questi sabot sono realizzati in pelle scamosciata. Dotati di una soletta anatomica rivestita in pelle, presentano una suola ultra leggera. Confortevoli e versatili, perfetti per l'everyday look estivo.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW7160GE70BTMS600/;https://www.hogan.com/fashion/hoganNew/HXW7160GE70BTMS600/HXW7160GE70BTMS600-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7160GE70BTMS600/HXW7160GE70BTMS600-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7160GE70BTMS600/HXW7160GE70BTMS600-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7160GE70BTMS600/HXW7160GE70BTMS600-10.jpg?impolicy=hybris-white;;;;;;;new;in stock;390.00 EUR;;;Hogan;HXW7160GE70BTMS600;female;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | marrone | brown | pelle scamosciata | suede | pelle | leather | h716 | hogan h716 | sabot donna | mules | slip-on shoes | summer shoes | estivo | rilassato | contemporaneo | versatile | vacanza | tempo libero | weekend | città | smart casual | sabot hogan h716
KLW02OX0100BTMS610;KLW02OX0100BTMS610;Hogan - Nappine Passalaccio, MARRONE - Pelletteria;Anello passalaccio con nappine in morbida pelle scamosciata e charm H in metallo. Una decorazione versatile per personalizzare le tue Hogan, dalle sneakers alle boat shoes.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLW02OX0100BTMS610/;https://www.hogan.com/fashion/hoganNew/KLW02OX0100BTMS610/KLW02OX0100BTMS610-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02OX0100BTMS610/KLW02OX0100BTMS610-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02OX0100BTMS610/KLW02OX0100BTMS610-08.jpg?impolicy=hybris-white;;;;;;;;new;in stock;60.00 EUR;;;Hogan;KLW02OX0100BTMS610;female;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | marrone | brown | pelle scamosciata | suede | metallo | metal hardware | pelle | leather | nappine lacci | lace charm | accessorio scarpe | shoe accessory | distintivo | personalizzabile | contemporaneo | creativo | personalizzazione | tempo libero | everyday | gifting | bassa formalità | nappine passalaccio
HXM5800DV42UHO828K;HXM5800DV42UHO828K;Hogan - Sneakers Hogan H580, MARRONE - Scarpe;Le sneakers H580 sono state progettate pensando al vento e alla sua fluidit√†, con volumi armonici e una suola aerodinamica. La tomaia in pelle scamosciata, dalle linee morbide ed essenziali, √® lo sfondo di un'H allungata che termina in un passa laccio. Un modello dalla vocazione urban casual, con una soletta in memory foam che assicura una calzata ammortizzata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM5800DV42UHO828K/;https://www.hogan.com/fashion/hoganNew/HXM5800DV42UHO828K/HXM5800DV42UHO828K-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5800DV42UHO828K/HXM5800DV42UHO828K-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5800DV42UHO828K/HXM5800DV42UHO828K-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5800DV42UHO828K/HXM5800DV42UHO828K-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5800DV42UHO828K/HXM5800DV42UHO828K-10.jpg?impolicy=hybris-white;;;;;;new;in stock;390.00 EUR;;;Hogan;HXM5800DV42UHO828K;male;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | marrone | brown | pelle scamosciata | suede | pelle | leather | h580 | hogan h580 | sneakers uomo | sneaker uomo | scarpa casual | luxury sneaker | minimal | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan h580
KJW1152004PZFSS003;KJW1152004PZFSS003;Hogan - Bomber in nappa, MARRONE - Soprabiti > Giacca/Gilet;Bomber in nappa dalla grana fine, caratterizzato da un collo a camicia, polsini con automatico, bordo inferiore elasticizzato. La chiusura con cerniera nascosta da finta inglese √® completata da due automatici personalizzati.;Abbigliamento e accessori > Abbigliamento > Abbigliamento per esterno > Cappotti e giacche;Soprabiti > Giacca/Gilet;https://www.hogan.com/it-it/p/KJW1152004PZFSS003/;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSS003/KJW1152004PZFSS003-30.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSS003/KJW1152004PZFSS003-31.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSS003/KJW1152004PZFSS003-32.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSS003/KJW1152004PZFSS003-34.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSS003/KJW1152004PZFSS003-35.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSS003/KJW1152004PZFSS003-37.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KJW1152004PZFSS003/KJW1152004PZFSS003-39.jpg?impolicy=hybris-white;;;;new;in stock;1200.00 EUR;;;Hogan;KJW1152004PZFSS003;female;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | marrone | brown | nappa | soft leather | bomber donna | bomber jacket | giacca | outerwear | grintoso | urbano | contemporaneo | raffinato | città | weekend | viaggio | ufficio | smart casual | bomber in nappa
KFMC00P1100A269988;KFMC00P1100A269988;Hogan - Cintura, MARRONE, 00 - Cinture > Cintura;Cintura in nastro elastico e pelle con logo Hogan impresso e fibbia in metallo.;Abbigliamento e accessori > Accessori di abbigliamento > Cinture;Cinture > Cintura;https://www.hogan.com/it-it/p/KFMC00P1100A269988/;https://www.hogan.com/fashion/hoganNew/KFMC00P1100A269988/KFMC00P1100A269988-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KFMC00P1100A269988/KFMC00P1100A269988-12.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;250.00 EUR;;;Hogan;KFMC00P1100A269988;male;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | marrone | brown | metallo | metal hardware | pelle | leather | cintura uomo | belt | accessorio pelle | cintura | classico | raffinato | versatile | intramontabile | evento elegante | ufficio | meeting | business formal | medio-alta formalità
HXW6930GA9CVCQ202A;HXW6930GA9CVCQ202A;Hogan - Scarpe da Barca Hogan Olympia, MARRONE - Scarpe;Una boat shoe affusolata, raffinata e femminile, contrapposta ad una suola sportiva ispirata al calcio: le Hogan Olympia nascono da un gioco di contrasti. Realizzate in pelle scamosciata, queste scarpe da barca hanno un laccetto passante con nappine e perline. Un nuovo modello da donna dal tocco elegante, completato da una morbida soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6930GA9CVCQ202A/;https://www.hogan.com/fashion/hoganNew/HXW6930GA9CVCQ202A/HXW6930GA9CVCQ202A-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6930GA9CVCQ202A/HXW6930GA9CVCQ202A-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6930GA9CVCQ202A/HXW6930GA9CVCQ202A-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6930GA9CVCQ202A/HXW6930GA9CVCQ202A-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6930GA9CVCQ202A/HXW6930GA9CVCQ202A-10.jpg?impolicy=hybris-white;;;;;;new;in stock;520.00 EUR;;;Hogan;HXW6930GA9CVCQ202A;female;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | marrone | brown | pelle scamosciata | suede | pelle | leather | olympia | hogan olympia | scarpe da barca donna | boat shoes | deck shoes | mocassino nautico | sportivo | femminile | raffinato | classico | weekend | viaggio | città | smart casual | scarpe da barca hogan olympia
HXW7050GB30BTMC811;HXW7050GB30BTMC811;Hogan - Scarpe da Barca Hogan Crosswind, MARRONE - Scarpe;Un modello da donna ispirato allo skating, con una suola chunky contrapposta a una tomaia chic e rilassata. Caratterizzate da un charm H che arricchisce il fiocchetto, queste boat shoes sono realizzate in morbida pelle scamosciata. Raffinato tratto distintivo, il micro pattern H definisce la texture della suola in gomma e del battistrada. La soletta in memory foam aggiunge extra comfort e ammortizzazione.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW7050GB30BTMC811/;https://www.hogan.com/fashion/hoganNew/HXW7050GB30BTMC811/HXW7050GB30BTMC811-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7050GB30BTMC811/HXW7050GB30BTMC811-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7050GB30BTMC811/HXW7050GB30BTMC811-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7050GB30BTMC811/HXW7050GB30BTMC811-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7050GB30BTMC811/HXW7050GB30BTMC811-10.jpg?impolicy=hybris-white;;;;;;new;in stock;390.00 EUR;;;Hogan;HXW7050GB30BTMC811;female;adult;MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | marrone | brown | pelle scamosciata | suede | pelle | leather | crosswind | hogan crosswind | scarpe da barca donna | boat shoes | deck shoes | mocassino nautico | sportivo | grintoso | elegante | raffinato | weekend | viaggio | città | smart casual | scarpe da barca hogan crosswind
